medal_date,medal_type,medal_code,name,gender,country,country_code,nationality,team,team_gender,discipline,event,event_type,url_event,birth_date,code
8/10/2024,Gold Medal,1,TALAKHADZE Lasha,Male,Georgia,GEO,Georgia,,,Weightlifting,Men's +102kg,ATH,/en/paris-2024/results/weightlifting/men-s--plus-102kg/fnl-000100--,10/2/1993,1551443
8/10/2024,Silver Medal,2,LALAYAN Varazdat,Male,Armenia,ARM,Armenia,,,Weightlifting,Men's +102kg,ATH,/en/paris-2024/results/weightlifting/men-s--plus-102kg/fnl-000100--,5/1/1999,1544424
8/10/2024,Bronze Medal,3,MINASYAN Gor,Male,Bahrain,BRN,Bahrain,,,Weightlifting,Men's +102kg,ATH,/en/paris-2024/results/weightlifting/men-s--plus-102kg/fnl-000100--,10/25/1994,1540334
8/10/2024,Gold Medal,1,LIU Huanhua,Male,China,CHN,China,,,Weightlifting,Men's 102kg,ATH,/en/paris-2024/results/weightlifting/men-s-102kg/fnl-000100--,8/20/2001,1918369
8/10/2024,Silver Medal,2,DJURAEV Akbar,Male,Uzbekistan,UZB,Uzbekistan,,,Weightlifting,Men's 102kg,ATH,/en/paris-2024/results/weightlifting/men-s-102kg/fnl-000100--,10/8/1999,1551307
8/10/2024,Bronze Medal,3,TSIKHANTSOU Yauheni,Male,AIN,AIN,Belarus,,,Weightlifting,Men's 102kg,ATH,/en/paris-2024/results/weightlifting/men-s-102kg/fnl-000100--,11/4/1998,1569832
8/10/2024,Gold Medal,1,KOANDA Solfrid Eila Amena,Female,Norway,NOR,Norway,,,Weightlifting,Women's 81kg,ATH,/en/paris-2024/results/weightlifting/women-s-81kg/fnl-000100--,11/13/1998,1878625
8/10/2024,Silver Medal,2,AHMED Sara,Female,Egypt,EGY,Egypt,,,Weightlifting,Women's 81kg,ATH,/en/paris-2024/results/weightlifting/women-s-81kg/fnl-000100--,1/1/1998,1563010
8/10/2024,Bronze Medal,3,DAJOMES BARRERA Neisi Patricia,Female,Ecuador,ECU,Ecuador,,,Weightlifting,Women's 81kg,ATH,/en/paris-2024/results/weightlifting/women-s-81kg/fnl-000100--,5/12/1998,1940308
8/10/2024,Gold Medal,1,PETRIASHVILI Geno,Male,Georgia,GEO,Georgia,,,Wrestling,Men's Freestyle 125kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/fnl-000100--,4/1/1994,1554885
8/10/2024,Silver Medal,2,ZARE Amir Hossein,Male,IR Iran,IRI,IR Iran,,,Wrestling,Men's Freestyle 125kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/fnl-000100--,1/16/2001,1543088
8/10/2024,Bronze Medal,3,AKGUL Taha,Male,Türkiye,TUR,Türkiye,,,Wrestling,Men's Freestyle 125kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/repf000100--,11/22/1990,1570546
8/10/2024,Bronze Medal,3,MESHVILDISHVILI Giorgi,Male,Azerbaijan,AZE,Azerbaijan,,,Wrestling,Men's Freestyle 125kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-125kg/repf000200--,5/13/1992,1947172
8/10/2024,Gold Medal,1,JAMALOV Razambek Salambekovitch,Male,Uzbekistan,UZB,Uzbekistan,,,Wrestling,Men's Freestyle 74kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/fnl-000100--,6/1/1998,1562164
8/10/2024,Silver Medal,2,TAKATANI Daichi,Male,Japan,JPN,Japan,,,Wrestling,Men's Freestyle 74kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/fnl-000100--,11/22/1994,1939708
8/10/2024,Bronze Medal,3,DAKE Kyle Douglas,Male,United States,USA,United States,,,Wrestling,Men's Freestyle 74kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/repf000100--,2/25/1991,1955345
8/10/2024,Bronze Medal,3,VALIEV Chermen,Male,Albania,ALB,Albania,,,Wrestling,Men's Freestyle 74kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-74kg/repf000200--,12/10/1998,3429662
8/10/2024,Gold Medal,1,MOTOKI Sakura,Female,Japan,JPN,Japan,,,Wrestling,Women's Freestyle 62kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/fnl-000100--,2/20/2002,1939702
8/10/2024,Silver Medal,2,KOLIADENKO Iryna,Female,Ukraine,UKR,Ukraine,,,Wrestling,Women's Freestyle 62kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/fnl-000100--,8/28/1998,1897022
8/10/2024,Bronze Medal,3,TYNYBEKOVA Aisuluu,Female,Kyrgyzstan,KGZ,Kyrgyzstan,,,Wrestling,Women's Freestyle 62kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/repf000100--,5/4/1993,1902786
8/10/2024,Bronze Medal,3,BULLEN Grace Jacob,Female,Norway,NOR,Norway,,,Wrestling,Women's Freestyle 62kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-62kg/repf000200--,2/7/1997,1878635
8/11/2024,Gold Medal,1,HASSAN Sifan,Female,Netherlands,NED,Netherlands,,,Athletics,Women's Marathon,ATH,/en/paris-2024/results/athletics/women-s-marathon/fnl-000100--,1/1/1993,1972105
8/11/2024,Silver Medal,2,ASSEFA Tigst,Female,Ethiopia,ETH,Ethiopia,,,Athletics,Women's Marathon,ATH,/en/paris-2024/results/athletics/women-s-marathon/fnl-000100--,12/3/1996,1901487
8/11/2024,Bronze Medal,3,OBIRI Hellen,Female,Kenya,KEN,Kenya,,,Athletics,Women's Marathon,ATH,/en/paris-2024/results/athletics/women-s-marathon/fnl-000100--,12/13/1989,1932851
8/11/2024,Gold Medal,1,LAVREYSEN Harrie,Male,Netherlands,NED,Netherlands,,,Cycling Track,Men's Keirin,ATH,/en/paris-2024/results/cycling-track/men-s-keirin/fnl---------,3/14/1997,1969182
8/11/2024,Silver Medal,2,RICHARDSON Matthew,Male,Australia,AUS,Australia,,,Cycling Track,Men's Keirin,ATH,/en/paris-2024/results/cycling-track/men-s-keirin/fnl---------,4/17/1999,1940263
8/11/2024,Bronze Medal,3,GLAETZER Matthew,Male,Australia,AUS,Australia,,,Cycling Track,Men's Keirin,ATH,/en/paris-2024/results/cycling-track/men-s-keirin/fnl---------,8/24/1992,1940262
8/11/2024,Gold Medal,1,VALENTE Jennifer,Female,United States,USA,United States,,,Cycling Track,Women's Omnium,ATH,/en/paris-2024/results/cycling-track/women-s-omnium/pts-000100--,12/24/1994,1955106
8/11/2024,Silver Medal,2,PIKULIK Daria,Female,Poland,POL,Poland,,,Cycling Track,Women's Omnium,ATH,/en/paris-2024/results/cycling-track/women-s-omnium/pts-000100--,1/6/1997,1572953
8/11/2024,Bronze Medal,3,WOLLASTON Ally,Female,New Zealand,NZL,New Zealand,,,Cycling Track,Women's Omnium,ATH,/en/paris-2024/results/cycling-track/women-s-omnium/pts-000100--,1/4/2001,1945080
8/11/2024,Gold Medal,1,ANDREWS Ellesse,Female,New Zealand,NZL,New Zealand,,,Cycling Track,Women's Sprint,ATH,/en/paris-2024/results/cycling-track/women-s-sprint/fnl---------,12/31/1999,1945040
8/11/2024,Silver Medal,2,FRIEDRICH Lea,Female,Germany,GER,Germany,,,Cycling Track,Women's Sprint,ATH,/en/paris-2024/results/cycling-track/women-s-sprint/fnl---------,1/7/2000,1889704
8/11/2024,Bronze Medal,3,FINUCANE Emma,Female,Great Britain,GBR,Great Britain,,,Cycling Track,Women's Sprint,ATH,/en/paris-2024/results/cycling-track/women-s-sprint/fnl---------,12/22/2002,1912522
8/11/2024,Gold Medal,1,GULYAS Michelle,Female,Hungary,HUN,Hungary,,,Modern Pentathlon,Women's Individual,ATH,/en/paris-2024/results/modern-pentathlon/women-s-individual/fnl-0001lr--,10/24/2000,1936619
8/11/2024,Silver Medal,2,CLOUVEL Elodie,Female,France,FRA,France,,,Modern Pentathlon,Women's Individual,ATH,/en/paris-2024/results/modern-pentathlon/women-s-individual/fnl-0001lr--,1/14/1989,1545116
8/11/2024,Bronze Medal,3,SEONG Seungmin,Female,Korea,KOR,Korea,,,Modern Pentathlon,Women's Individual,ATH,/en/paris-2024/results/modern-pentathlon/women-s-individual/fnl-0001lr--,5/13/2003,1786902
8/11/2024,Gold Medal,1,LI Wenwen,Female,China,CHN,China,,,Weightlifting,Women's +81kg,ATH,/en/paris-2024/results/weightlifting/women-s--plus-81kg/fnl-000100--,3/5/2000,1918376
8/11/2024,Silver Medal,2,PARK Hyejeong,Female,Korea,KOR,Korea,,,Weightlifting,Women's +81kg,ATH,/en/paris-2024/results/weightlifting/women-s--plus-81kg/fnl-000100--,3/12/2003,1894414
8/11/2024,Bronze Medal,3,CAMPBELL Emily,Female,Great Britain,GBR,Great Britain,,,Weightlifting,Women's +81kg,ATH,/en/paris-2024/results/weightlifting/women-s--plus-81kg/fnl-000100--,5/6/1994,1544179
8/11/2024,Gold Medal,1,KIYOOKA Kotaro,Male,Japan,JPN,Japan,,,Wrestling,Men's Freestyle 65kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-65kg/fnl-000100--,4/12/2001,1939700
8/11/2024,Silver Medal,2,AMOUZADKHALILI Rahman,Male,IR Iran,IRI,IR Iran,,,Wrestling,Men's Freestyle 65kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-65kg/fnl-000100--,7/17/2002,1544830
8/11/2024,Bronze Medal,3,RIVERA Sebastian C,Male,Puerto Rico,PUR,United States,,,Wrestling,Men's Freestyle 65kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-65kg/repf000100--,8/27/1998,1537188
8/11/2024,Bronze Medal,3,DUDAEV Islam,Male,Albania,ALB,Albania,,,Wrestling,Men's Freestyle 65kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-65kg/repf000200--,1/15/1995,1559387
8/11/2024,Gold Medal,1,TAZHUDINOV Akhmed,Male,Bahrain,BRN,Bahrain,,,Wrestling,Men's Freestyle 97kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-97kg/fnl-000100--,1/25/2003,1540305
8/11/2024,Silver Medal,2,MATCHARASHVILI Givi,Male,Georgia,GEO,Georgia,,,Wrestling,Men's Freestyle 97kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-97kg/fnl-000100--,5/17/1997,1552495
8/11/2024,Bronze Medal,3,MAGOMEDOV Magomedkhan,Male,Azerbaijan,AZE,Azerbaijan,,,Wrestling,Men's Freestyle 97kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-97kg/repf000100--,1/27/1998,1981785
8/11/2024,Bronze Medal,3,AZARPIRA Amirali,Male,IR Iran,IRI,IR Iran,,,Wrestling,Men's Freestyle 97kg,HATH,/en/paris-2024/results/wrestling/men-s-freestyle-97kg/repf000200--,3/26/2002,1543095
8/11/2024,Gold Medal,1,KAGAMI Yuka,Female,Japan,JPN,Japan,,,Wrestling,Women's Freestyle 76kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-76kg/fnl-000100--,9/14/2001,1939701
8/11/2024,Silver Medal,2,BLADES Kennedy Alexis,Female,United States,USA,United States,,,Wrestling,Women's Freestyle 76kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-76kg/fnl-000100--,9/4/2003,1955344
8/11/2024,Bronze Medal,3,MARIN POTRILLE Milaimy de la Carid,Female,Cuba,CUB,Cuba,,,Wrestling,Women's Freestyle 76kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-76kg/repf000100--,3/16/2001,1571936
8/11/2024,Bronze Medal,3,RENTERIA RENTERIA Tatiana,Female,Colombia,COL,Colombia,,,Wrestling,Women's Freestyle 76kg,HATH,/en/paris-2024/results/wrestling/women-s-freestyle-76kg/repf000200--,12/22/2000,1535513
7/27/2024,Gold Medal,1,CHANG Yani,Female,China,CHN,China,People's Republic of China,W,Diving,Women's Synchronised 3m Springboard,TEAM,/en/paris-2024/results/diving/women-s-synchronised-3m-springboard/fnl-000100--,12/7/2001,1901539
7/27/2024,Gold Medal,1,CHEN Yiwen,Female,China,CHN,China,People's Republic of China,W,Diving,Women's Synchronised 3m Springboard,TEAM,/en/paris-2024/results/diving/women-s-synchronised-3m-springboard/fnl-000100--,6/15/1999,1901538
7/27/2024,Silver Medal,2,BACON Sarah,Female,United States,USA,United States,United States of America,W,Diving,Women's Synchronised 3m Springboard,TEAM,/en/paris-2024/results/diving/women-s-synchronised-3m-springboard/fnl-000100--,9/20/1996,1954159
7/27/2024,Silver Medal,2,COOK Kassidy,Female,United States,USA,United States,United States of America,W,Diving,Women's Synchronised 3m Springboard,TEAM,/en/paris-2024/results/diving/women-s-synchronised-3m-springboard/fnl-000100--,5/9/1995,1954168
7/27/2024,Bronze Medal,3,HARPER Yasmin,Female,Great Britain,GBR,Great Britain,Great Britain,W,Diving,Women's Synchronised 3m Springboard,TEAM,/en/paris-2024/results/diving/women-s-synchronised-3m-springboard/fnl-000100--,7/28/2000,1900841
7/27/2024,Bronze Medal,3,MEW JENSEN Scarlett,Female,Great Britain,GBR,Great Britain,Great Britain,W,Diving,Women's Synchronised 3m Springboard,TEAM,/en/paris-2024/results/diving/women-s-synchronised-3m-springboard/fnl-000100--,12/31/2001,1973355
7/27/2024,Gold Medal,1,PASQUET Varian,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,7/29/1999,1879682
7/27/2024,Gold Medal,1,TIMO Andy,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,5/28/2004,1879687
7/27/2024,Gold Medal,1,REBBADJ Rayan,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,8/15/1999,1879683
7/27/2024,Gold Medal,1,FORNER Theo,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,10/17/2001,1879671
7/27/2024,Gold Medal,1,PAREZ EDO MARTIN Stephen,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,8/1/1994,1879681
7/27/2024,Gold Medal,1,RIVA Paulin,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,4/20/1994,1879684
7/27/2024,Gold Medal,1,JOSEPH Jefferson-Lee,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,8/29/2002,1879675
7/27/2024,Gold Medal,1,ZEGHDAR Antoine,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,5/22/1999,1879692
7/27/2024,Gold Medal,1,GRANDIDIER NKANANG Aaron,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,5/18/2000,1879672
7/27/2024,Gold Medal,1,BARRAQUE Jean Pascal,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,4/24/1991,1879661
7/27/2024,Gold Medal,1,DUPONT Antoine,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,11/15/1996,1879669
7/27/2024,Gold Medal,1,SEPHO Jordan,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,12/8/1998,1879685
7/27/2024,Gold Medal,1,EPEE Nelson,Male,France,FRA,France,France,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,2/20/2001,1879670
7/27/2024,Silver Medal,2,NASOVA Joji,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,6/9/2000,1908897
7/27/2024,Silver Medal,2,TALACOLO Joseva,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,4/1/1997,1908838
7/27/2024,Silver Medal,2,MATANA Jeremaia,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,7/14/1998,1913346
7/27/2024,Silver Medal,2,MOCENACAGI Sevuloni,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,6/29/1990,1977633
7/27/2024,Silver Medal,2,BALEIWAIRIKI Iosefo,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,5/9/1998,1913523
7/27/2024,Silver Medal,2,LOGANIMASI Ponipate,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,3/26/1998,1982069
7/27/2024,Silver Medal,2,VEILAWA Terio Tamani,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,7/6/1994,1913286
7/27/2024,Silver Medal,2,NACUQU Waisea,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,5/24/1993,1913334
7/27/2024,Silver Medal,2,TUWAI Jerry,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,3/23/1989,1908911
7/27/2024,Silver Medal,2,TEBA Iowane,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,2/23/1993,1908835
7/27/2024,Silver Medal,2,RASAKU Kaminieli,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,7/12/1999,1908841
7/27/2024,Silver Medal,2,RAVUTAUMADA Selesitino,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,1/17/2000,2484588
7/27/2024,Silver Medal,2,JOSAIA Raisuqe,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,7/22/1994,1982687
7/27/2024,Silver Medal,2,SAUTURAGA Filipe,Male,Fiji,FIJ,Fiji,Fiji,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000100--,6/19/1994,1908901
7/27/2024,Bronze Medal,3,GROBBELAAR Christie,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,5/25/2000,1574106
7/27/2024,Bronze Medal,3,OOSTHUIZEN Ryan,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,5/22/1995,1574107
7/27/2024,Bronze Medal,3,VISSER Impi,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,5/30/1995,1574108
7/27/2024,Bronze Medal,3,DAVIDS Zain,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,5/4/1997,1574109
7/27/2024,Bronze Medal,3,NORTJE Quewin,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,1/14/2003,1888936
7/27/2024,Bronze Medal,3,PRETORIUS Tiaan,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,2/19/2001,1574111
7/27/2024,Bronze Medal,3,LEYDS Tristan,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,5/24/1997,1574134
7/27/2024,Bronze Medal,3,DAVIDS Selvyn,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,3/26/1994,1888932
7/27/2024,Bronze Medal,3,WILLIAMS Shaun,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,4/13/1998,1574114
7/27/2024,Bronze Medal,3,SPECMAN Rosko,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,4/28/1989,1574121
7/27/2024,Bronze Medal,3,SOYIZWAPI Siviwe,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,12/7/1992,1574118
7/27/2024,Bronze Medal,3,van WYK Shilton,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,12/22/1999,1574119
7/27/2024,Bronze Medal,3,BROWN Ronald,Male,South Africa,RSA,South Africa,South Africa,M,Rugby Sevens,Men,HTEAM,/en/paris-2024/results/rugby-sevens/men/fnl-000200--,9/2/1995,1574112
7/27/2024,Gold Medal,1,HUANG Yuting,Female,China,CHN,China,People's Republic of China 1,X,Shooting,10m Air Rifle Mixed Team,HTEAM,/en/paris-2024/results/shooting/10m-air-rifle-mixed-team/fnl-000100--,9/3/2006,1913945
7/27/2024,Gold Medal,1,SHENG Lihao,Male,China,CHN,China,People's Republic of China 1,X,Shooting,10m Air Rifle Mixed Team,HTEAM,/en/paris-2024/results/shooting/10m-air-rifle-mixed-team/fnl-000100--,12/4/2004,1913899
7/27/2024,Silver Medal,2,KEUM Jihyeon,Female,Korea,KOR,Korea,Republic of Korea 1,X,Shooting,10m Air Rifle Mixed Team,HTEAM,/en/paris-2024/results/shooting/10m-air-rifle-mixed-team/fnl-000100--,3/17/2000,1893896
7/27/2024,Silver Medal,2,PARK Hajun,Male,Korea,KOR,Korea,Republic of Korea 1,X,Shooting,10m Air Rifle Mixed Team,HTEAM,/en/paris-2024/results/shooting/10m-air-rifle-mixed-team/fnl-000100--,4/19/2000,1893976
7/27/2024,Bronze Medal,3,LE Alexandra,Female,Kazakhstan,KAZ,Kazakhstan,Kazakhstan 1,X,Shooting,10m Air Rifle Mixed Team,HTEAM,/en/paris-2024/results/shooting/10m-air-rifle-mixed-team/fnl-000200--,5/3/2004,1930466
7/27/2024,Bronze Medal,3,SATPAYEV Islam,Male,Kazakhstan,KAZ,Kazakhstan,Kazakhstan 1,X,Shooting,10m Air Rifle Mixed Team,HTEAM,/en/paris-2024/results/shooting/10m-air-rifle-mixed-team/fnl-000200--,9/21/1998,1930467
7/27/2024,Gold Medal,1,HELD Ryan,Male,United States,USA,United States,United States of America,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,6/27/1995,1935916
7/27/2024,Gold Medal,1,KING Matt,Male,United States,USA,United States,United States of America,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,2/19/2002,1935933
7/27/2024,Gold Medal,1,ARMSTRONG Hunter,Male,United States,USA,United States,United States of America,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,1/24/2001,1935871
7/27/2024,Gold Medal,1,DRESSEL Caeleb,Male,United States,USA,United States,United States of America,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,8/16/1996,1935896
7/27/2024,Gold Medal,1,ALEXY Jack,Male,United States,USA,United States,United States of America,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,1/19/2003,1935869
7/27/2024,Gold Medal,1,GUILIANO Chris,Male,United States,USA,United States,United States of America,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,6/25/2003,1935911
7/27/2024,Silver Medal,2,CARTWRIGHT Jack,Male,Australia,AUS,Australia,Australia,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,9/22/1998,1946186
7/27/2024,Silver Medal,2,YANG William,Male,Australia,AUS,Australia,Australia,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,10/11/1998,1946235
7/27/2024,Silver Medal,2,SOUTHAM Flynn,Male,Australia,AUS,Australia,Australia,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,6/5/2005,1946179
7/27/2024,Silver Medal,2,CHALMERS Kyle,Male,Australia,AUS,Australia,Australia,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,6/25/1998,1946200
7/27/2024,Silver Medal,2,TAYLOR Kai,Male,Australia,AUS,Australia,Australia,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,8/18/2003,1946196
7/27/2024,Bronze Medal,3,ZAZZERI Lorenzo,Male,Italy,ITA,Italy,Italy,M,Swimming,Men's 4 x 100m Freestyle Relay,TEAM,/en/paris-2024/results/swimming/men-s-4-x-100m-freestyle-relay/fnl-000100--,8/9/1994,1925669
